date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:05:46	15755/15755	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:05:47%20GMT	https://duckduckgo.com/c/Electronic_Frontier_Foundation	/root/Desktop/duckduckgo/duckduckgo.com/c/Electronic_Frontier_Foundation.html	(from https://duckduckgo.com/Electronic_Frontier_Foundation)
05:05:46	0/0	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:05:47%20GMT	https://duckduckgo.com/t.js?q=Electronic%20Frontier%20Foundation&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/t2937.js	(from https://duckduckgo.com/Electronic_Frontier_Foundation)
05:05:47	15557/15557	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:05:48%20GMT	https://duckduckgo.com/d.js?q=Electronic%20Frontier%20Foundation&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/d2937.js	(from https://duckduckgo.com/Electronic_Frontier_Foundation)
05:05:47	6043/6043	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:05:48%20GMT	https://duckduckgo.com/?q=Electronic%20Frontier%20Foundation+site:eff.org	/root/Desktop/duckduckgo/duckduckgo.com/index6e76.html	(from https://duckduckgo.com/Electronic_Frontier_Foundation)
05:05:47	59969/59969	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:05:48%20GMT	https://duckduckgo.com/html/?q=Electronic%20Frontier%20Foundation	/root/Desktop/duckduckgo/duckduckgo.com/html/index7e0d.html	(from https://duckduckgo.com/Electronic_Frontier_Foundation)
05:05:48	23869/23869	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:05:49%20GMT	https://duckduckgo.com/d.js?q=Electronic%20Frontier%20Foundation&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0&yhs=1	/root/Desktop/duckduckgo/duckduckgo.com/d71af.js	(from https://duckduckgo.com/Electronic_Frontier_Foundation)
05:05:48	9445/9445	---MCZ	200	added ('OK')	text/html	etag:W/%225836b0ce-24e5%22	https://duckduckgo.com/search_box	/root/Desktop/duckduckgo/duckduckgo.com/search_box.html	(from https://duckduckgo.com/params)
05:05:48	8828/8828	---MCZ	200	added ('OK')	text/css	etag:W/%2255bae5c2-227c%22	https://duckduckgo.com/css/feedback.css	/root/Desktop/duckduckgo/duckduckgo.com/css/feedback.css	(from https://duckduckgo.com/feedback)
05:05:49	11372/11372	---M--	200	added ('OK')	image/png	etag:%2255bae5c2-2c6c%22	https://duckduckgo.com/assets/logos/logo_feedback.help.png	/root/Desktop/duckduckgo/duckduckgo.com/assets/logos/logo_feedback.help.png	(from https://duckduckgo.com/feedback)
05:05:49	10429/10429	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:05:50%20GMT	https://duckduckgo.com/web	/root/Desktop/duckduckgo/duckduckgo.com/web.html	(from https://duckduckgo.com/g1522.js)
05:05:49	1926/1926	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225672e8a3-786%22	https://duckduckgo.com/js/jquery.xdomainrequest.min.js	/root/Desktop/duckduckgo/duckduckgo.com/js/jquery.xdomainrequest.min.js	(from https://duckduckgo.com/g1522.js)
05:05:50	1944/1944	---MCZ	200	added ('OK')	text/xml	etag:W/%225720dc81-798%22	https://duckduckgo.com/opensearch_html.xml	/root/Desktop/duckduckgo/duckduckgo.com/opensearch_html.xml	(from https://duckduckgo.com/html)
05:05:50	8602/8602	---M--	200	added ('OK')	image/png	etag:%2255bae5c2-219a%22	https://duckduckgo.com/assets/logo_icon128.v101.png	/root/Desktop/duckduckgo/duckduckgo.com/assets/logo_icon128.v101.png	(from https://duckduckgo.com/html)
05:05:50	20503/20503	---M--	200	added ('OK')	image/png	etag:%2255bae5c2-5017%22	https://duckduckgo.com/assets/logo_homepage.normal.v101.png	/root/Desktop/duckduckgo/duckduckgo.com/assets/logo_homepage.normal.v101.png	(from https://duckduckgo.com/html)
05:05:50	64958/64958	---MCZ	200	added ('OK')	text/css	etag:W/%225834c81e-fdbe%22	https://duckduckgo.com/h1224.css	/root/Desktop/duckduckgo/duckduckgo.com/h1224.css	(from https://duckduckgo.com/html)
05:05:50	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:05:51%20GMT	https://duckduckgo.com/about.html	/root/Desktop/duckduckgo/duckduckgo.com/about-2.html	(from https://duckduckgo.com/html)
05:05:51	1944/1944	---MCZ	200	added ('OK')	text/xml	etag:W/%225720dc81-798%22	https://duckduckgo.com/opensearch_lite.xml	/root/Desktop/duckduckgo/duckduckgo.com/opensearch_lite.xml	(from https://duckduckgo.com/lite)
05:05:51	6456/6456	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:05:52%20GMT	https://duckduckgo.com/locales/en_CA/LC_MESSAGES/duckduckgo-duckduckgo+sprintf+gettext+locale-simple.20141219.103601.js	/root/Desktop/duckduckgo/duckduckgo.com/locales/en_CA/LC_MESSAGES/duckduckgo-duckduckgo+sprintf+gettext+locale-simple.20141219.103601.html	(from https://duckduckgo.com/bang_lite.html)
05:05:51	1849/1849	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Thu,%2024%20Nov%202016%2010:05:52%20GMT	https://duckduckgo.com/opensearch.xml	/root/Desktop/duckduckgo/duckduckgo.com/opensearch.xml	(from https://duckduckgo.com/bang_lite.html)
05:05:51	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:05:52%20GMT	https://duckduckgo.com/newbang.html	/root/Desktop/duckduckgo/duckduckgo.com/newbang-2.html	(from https://duckduckgo.com/bang_lite.html)
05:05:51	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:05:53%20GMT	http://duckduckgo.com/1/c/Free_computer_libraries	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Free_computer_libraries	(from https://duckduckgo.com/c/Free_computer_libraries)
05:05:52	122338/122338	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:05:53%20GMT	https://duckduckgo.com/1/c/Free_computer_libraries	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Free_computer_libraries.html	(from https://duckduckgo.com/c/Free_computer_libraries)
05:05:52	0/0	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:05:53%20GMT	https://duckduckgo.com/t.js?q=Free%20computer%20libraries&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=35962920432910859838957489546686378147&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/t199d.js	(from https://duckduckgo.com/c/Free_computer_libraries)
05:05:53	15161/15161	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:05:54%20GMT	https://duckduckgo.com/d.js?q=Free%20computer%20libraries&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=35962920432910859838957489546686378147&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/d199d.js	(from https://duckduckgo.com/c/Free_computer_libraries)
05:05:53	57574/57574	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:05:54%20GMT	https://duckduckgo.com/html/?q=Free%20computer%20libraries	/root/Desktop/duckduckgo/duckduckgo.com/html/index19eb.html	(from https://duckduckgo.com/c/Free_computer_libraries)
05:05:53	21496/21496	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:05:54%20GMT	https://duckduckgo.com/d.js?q=Free%20computer%20libraries&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=35962920432910859838957489546686378147&sp=0&yhs=1	/root/Desktop/duckduckgo/duckduckgo.com/d4324.js	(from https://duckduckgo.com/c/Free_computer_libraries)
05:05:54	111/111	---MCZ	200	added ('OK')	text/css	etag:W/%225836b0dd-6f%22	https://duckduckgo.com/share/spice/github/1250/github.css	/root/Desktop/duckduckgo/duckduckgo.com/share/spice/github/1250/github.css	(from https://duckduckgo.com/d.js?q=mustache.js&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=264772441285957240773707041831129256501&sp=0)
05:05:54	3028/3028	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225836b0dd-bd4%22	https://duckduckgo.com/share/spice/github/1250/github.spice.js	/root/Desktop/duckduckgo/duckduckgo.com/share/spice/github/1250/github.spice.js	(from https://duckduckgo.com/d.js?q=mustache.js&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=264772441285957240773707041831129256501&sp=0)
05:05:54	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:05:56%20GMT	http://duckduckgo.com/1/c/URI_schemes	/root/Desktop/duckduckgo/duckduckgo.com/1/c/URI_schemes	(from https://duckduckgo.com/c/URI_schemes)
05:05:54	5886/5886	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:05:55%20GMT	https://duckduckgo.com/js/spice/github/user:janl%20mustache.js	/root/Desktop/duckduckgo/duckduckgo.com/js/spice/github/user_janl%20mustache.js	(from https://duckduckgo.com/d.js?q=mustache.js&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=264772441285957240773707041831129256501&sp=0)
05:05:55	33427/33427	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:05:56%20GMT	https://duckduckgo.com/1/c/URI_schemes	/root/Desktop/duckduckgo/duckduckgo.com/1/c/URI_schemes.html	(from https://duckduckgo.com/c/URI_schemes)
05:05:55	0/0	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:05:56%20GMT	https://duckduckgo.com/t.js?q=URI%20schemes&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=249227519620110247497888210170495342939&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/tb050.js	(from https://duckduckgo.com/c/URI_schemes)
05:05:56	18024/18024	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:05:57%20GMT	https://duckduckgo.com/d.js?q=URI%20schemes&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=249227519620110247497888210170495342939&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/db050.js	(from https://duckduckgo.com/c/URI_schemes)
05:05:56	60188/60188	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:05:57%20GMT	https://duckduckgo.com/html/?q=URI%20schemes	/root/Desktop/duckduckgo/duckduckgo.com/html/index9cdd.html	(from https://duckduckgo.com/c/URI_schemes)
05:05:57	23976/23976	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:05:58%20GMT	https://duckduckgo.com/d.js?q=URI%20schemes&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=249227519620110247497888210170495342939&sp=0&yhs=1	/root/Desktop/duckduckgo/duckduckgo.com/deb47.js	(from https://duckduckgo.com/c/URI_schemes)
05:05:57	2612/2612	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:05:58%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FHTTP_referer	/root/Desktop/duckduckgo/duckduckgo.com/f2c82.js	(from https://duckduckgo.com/d.js?q=HTTP%20referrer&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=56963991325129941458521858474742919115&sp=0)
05:05:57	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:05:58%20GMT	http://duckduckgo.com/1/c/Cryptographic_protocols	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Cryptographic_protocols	(from https://duckduckgo.com/c/Cryptographic_protocols)
05:05:57	2612/2612	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:05:58%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FHTTP_referrer	/root/Desktop/duckduckgo/duckduckgo.com/f31f4.js	(from https://duckduckgo.com/d.js?q=HTTP%20referrer&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=56963991325129941458521858474742919115&sp=0&yhs=1)
05:05:58	111748/111748	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:05:58%20GMT	https://duckduckgo.com/1/c/Cryptographic_protocols	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Cryptographic_protocols.html	(from https://duckduckgo.com/c/Cryptographic_protocols)
05:05:58	0/0	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:05:59%20GMT	https://duckduckgo.com/t.js?q=Cryptographic%20protocols&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=92755098599849216649818543436741031191&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/t8694.js	(from https://duckduckgo.com/c/Cryptographic_protocols)
05:05:59	19532/19532	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:00%20GMT	https://duckduckgo.com/d.js?q=Cryptographic%20protocols&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=92755098599849216649818543436741031191&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/d8694.js	(from https://duckduckgo.com/c/Cryptographic_protocols)
05:05:59	61969/61969	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:00%20GMT	https://duckduckgo.com/html/?q=Cryptographic%20protocols	/root/Desktop/duckduckgo/duckduckgo.com/html/index8d17.html	(from https://duckduckgo.com/c/Cryptographic_protocols)
05:05:59	23269/23269	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:00%20GMT	https://duckduckgo.com/d.js?q=Cryptographic%20protocols&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=92755098599849216649818543436741031191&sp=0&yhs=1	/root/Desktop/duckduckgo/duckduckgo.com/d0688.js	(from https://duckduckgo.com/c/Cryptographic_protocols)
05:06:00	6565/6565	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:01%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FHTTPS	/root/Desktop/duckduckgo/duckduckgo.com/fae0c.js	(from https://duckduckgo.com/d.js?q=HTTP%20Secure&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=75540952344213640464971995423671702692&sp=0)
05:06:00	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:06:01%20GMT	http://duckduckgo.com/1/c/Computer_access_control	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Computer_access_control	(from https://duckduckgo.com/c/Computer_access_control)
05:06:00	6565/6565	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:01%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FHTTP_Secure	/root/Desktop/duckduckgo/duckduckgo.com/fe5af.js	(from https://duckduckgo.com/d.js?q=HTTP%20Secure&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=75540952344213640464971995423671702692&sp=0&yhs=1)
05:06:00	84190/84190	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:01%20GMT	https://duckduckgo.com/1/c/Computer_access_control	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Computer_access_control.html	(from https://duckduckgo.com/c/Computer_access_control)
05:06:01	0/0	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:02%20GMT	https://duckduckgo.com/t.js?q=Computer%20access%20control&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=197606026530880254020504385148016271894&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/t5073.js	(from https://duckduckgo.com/c/Computer_access_control)
05:06:01	59009/59009	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:02%20GMT	https://duckduckgo.com/html/?q=Computer%20access%20control	/root/Desktop/duckduckgo/duckduckgo.com/html/index7fe8.html	(from https://duckduckgo.com/c/Computer_access_control)
05:06:02	17602/17602	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:03%20GMT	https://duckduckgo.com/d.js?q=Computer%20access%20control&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=197606026530880254020504385148016271894&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/d5073.js	(from https://duckduckgo.com/c/Computer_access_control)
05:06:02	24197/24197	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:03%20GMT	https://duckduckgo.com/d.js?q=Computer%20access%20control&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=197606026530880254020504385148016271894&sp=0&yhs=1	/root/Desktop/duckduckgo/duckduckgo.com/d41f5.js	(from https://duckduckgo.com/c/Computer_access_control)
05:06:03	6608/6608	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:04%20GMT	https://duckduckgo.com/f.js?u=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FHTTP_cookie	/root/Desktop/duckduckgo/duckduckgo.com/f1802.js	(from https://duckduckgo.com/d.js?q=HTTP%20cookie&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=226590196621348714937480243351952677465&sp=0)
05:06:03	4230/4230	---MCZ	200	added ('OK')	text/css	etag:W/%225836b0dd-1086%22	https://duckduckgo.com/share/spice/recipes/1250/recipes.css	/root/Desktop/duckduckgo/duckduckgo.com/share/spice/recipes/1250/recipes.css	(from https://duckduckgo.com/d.js?q=HTTP%20cookie&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=226590196621348714937480243351952677465&sp=0&yhs=1)
05:06:03	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:06:04%20GMT	http://duckduckgo.com/1/c/Electronic_Frontier_Foundation	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Electronic_Frontier_Foundation	(from https://duckduckgo.com/c/Electronic_Frontier_Foundation)
05:06:03	8347/8347	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225836b0dd-209b%22	https://duckduckgo.com/share/spice/recipes/1250/recipes.spice.js	/root/Desktop/duckduckgo/duckduckgo.com/share/spice/recipes/1250/recipes.spice.js	(from https://duckduckgo.com/d.js?q=HTTP%20cookie&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=226590196621348714937480243351952677465&sp=0&yhs=1)
05:06:03	15755/15755	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:04%20GMT	https://duckduckgo.com/1/c/Electronic_Frontier_Foundation	/root/Desktop/duckduckgo/duckduckgo.com/1/c/Electronic_Frontier_Foundation.html	(from https://duckduckgo.com/c/Electronic_Frontier_Foundation)
05:06:04	0/0	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:05%20GMT	https://duckduckgo.com/t.js?q=Electronic%20Frontier%20Foundation&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/t8460.js	(from https://duckduckgo.com/c/Electronic_Frontier_Foundation)
05:06:04	15851/15851	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:05%20GMT	https://duckduckgo.com/d.js?q=Electronic%20Frontier%20Foundation&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/d8460.js	(from https://duckduckgo.com/c/Electronic_Frontier_Foundation)
05:06:05	24057/24057	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:06%20GMT	https://duckduckgo.com/d.js?q=Electronic%20Frontier%20Foundation&t=C&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0&yhs=1	/root/Desktop/duckduckgo/duckduckgo.com/d0a28.js	(from https://duckduckgo.com/c/Electronic_Frontier_Foundation)
05:06:05	102/102	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225836b0e1-66%22	https://duckduckgo.com/share/spice/maps/places/1250/maps_places.spice.js	/root/Desktop/duckduckgo/duckduckgo.com/share/spice/maps/places/1250/maps_places.spice.js	(from https://duckduckgo.com/d.js?q=Electronic%20Frontier%20Foundation&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0&yhs=1)
05:06:06	194530/194530	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255bae5c3-2f7e2%22	https://duckduckgo.com/js/mapbox/mapbox-1.6.2.js	/root/Desktop/duckduckgo/duckduckgo.com/js/mapbox/mapbox-1.6.2.js	(from https://duckduckgo.com/d.js?q=Electronic%20Frontier%20Foundation&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0&yhs=1)
05:06:06	15311/15311	---MCZ	200	added ('OK')	text/css	etag:W/%2255bae5c3-3bcf%22	https://duckduckgo.com/js/mapbox/mapbox-1.6.2.css	/root/Desktop/duckduckgo/duckduckgo.com/js/mapbox/mapbox-1.6.2.css	(from https://duckduckgo.com/d.js?q=Electronic%20Frontier%20Foundation&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0&yhs=1)
05:06:07	49620/49620	---MCZ	200	added ('OK')	text/html	etag:W/%225834c81e-c1d4%22	https://duckduckgo.com/search.html	/root/Desktop/duckduckgo/duckduckgo.com/search.html	(from https://duckduckgo.com/search_box)
05:06:07	1155/1155	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2010:06:08%20GMT	https://duckduckgo.com/local.js?q=Electronic%20Frontier%20Foundation&cb=DDG.duckbar.add_local&tg=maps_places&rt=A&id=electronic-frontier-foundation-san-francisco&rank=4&l=wt-wt	/root/Desktop/duckduckgo/duckduckgo.com/local2c28.js	(from https://duckduckgo.com/d.js?q=Electronic%20Frontier%20Foundation&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=172444646581115171346466685471841940578&sp=0&yhs=1)
05:06:07	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:06:08%20GMT	https://duckduckgo.com/params.html	/root/Desktop/duckduckgo/duckduckgo.com/params-2.html	(from https://duckduckgo.com/search_box)
05:06:07	11614/11614	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2255bae5c3-2d5e%22	https://duckduckgo.com/font/ddg-feedback.eot	/root/Desktop/duckduckgo/duckduckgo.com/font/ddg-feedback.eot	(from https://duckduckgo.com/css/feedback.css)
05:06:07	7485/7485	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:08%20GMT	https://duckduckgo.com/?q=color+codes	/root/Desktop/duckduckgo/duckduckgo.com/index3206.html	(from https://duckduckgo.com/search_box)
05:06:07	11614/11614	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2255bae5c3-2d5e%22	https://duckduckgo.com/font/ddg-feedback.eot?	/root/Desktop/duckduckgo/duckduckgo.com/font/ddg-feedbackd41d.eot	(from https://duckduckgo.com/css/feedback.css)
05:06:08	19376/19376	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2255bae5c3-4bb0%22	https://duckduckgo.com/font/ddg-feedback.woff	/root/Desktop/duckduckgo/duckduckgo.com/font/ddg-feedback.woff	(from https://duckduckgo.com/css/feedback.css)
05:06:08	11428/11428	---M--	200	added ('OK')	font/ttf	etag:%2255bae5c3-2ca4%22	https://duckduckgo.com/font/ddg-feedback.ttf	/root/Desktop/duckduckgo/duckduckgo.com/font/ddg-feedback.ttf	(from https://duckduckgo.com/css/feedback.css)
05:06:09	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2010:06:10%20GMT	http://duckduckgo.com/c/Literate_programming	/root/Desktop/duckduckgo/duckduckgo.com/c/Literate_programming	(from https://duckduckgo.com/web)
05:06:09	50139/50139	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2255bae5c3-c3db%22	https://duckduckgo.com/font/ddg-feedback.svg	/root/Desktop/duckduckgo/duckduckgo.com/font/ddg-feedback.svg	(from https://duckduckgo.com/css/feedback.css)
05:06:10	16104/16104	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:10%20GMT	https://duckduckgo.com/c/Literate_programming	/root/Desktop/duckduckgo/duckduckgo.com/c/Literate_programming.html	(from https://duckduckgo.com/web)
05:06:10	0/0	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:11%20GMT	https://duckduckgo.com/t.js?q=web&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=171614958846246413523371417255890470424&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/t8176.js	(from https://duckduckgo.com/web)
05:06:11	14391/14391	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:11%20GMT	https://duckduckgo.com/d.js?q=web&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=171614958846246413523371417255890470424&sp=0	/root/Desktop/duckduckgo/duckduckgo.com/d8176.js	(from https://duckduckgo.com/web)
05:06:11	53503/53503	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2010:06:12%20GMT	https://duckduckgo.com/html/?q=web	/root/Desktop/duckduckgo/duckduckgo.com/html/index5056.html	(from https://duckduckgo.com/web)
05:06:11	16721/16721	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2024%20Nov%202016%2010:06:12%20GMT	https://duckduckgo.com/d.js?q=web&t=A&l=wt-wt&p=1&s=0&ct=CA&ss_mkt=us&vqd=171614958846246413523371417255890470424&sp=0&yhs=1	/root/Desktop/duckduckgo/duckduckgo.com/d7868.js	(from https://duckduckgo.com/web)
05:06:11	752/752	---M--	200	added ('OK')	image/png	etag:%2256df4ac8-2f0%22	https://duckduckgo.com/assets/loupe_gray.png	/root/Desktop/duckduckgo/duckduckgo.com/assets/loupe_gray.png	(from https://duckduckgo.com/h1224.css)
05:06:11	523/523	---M--	200	added ('OK')	image/png	etag:%2256df4ac8-20b%22	https://duckduckgo.com/assets/loupe_white.png	/root/Desktop/duckduckgo/duckduckgo.com/assets/loupe_white.png	(from https://duckduckgo.com/h1224.css)
05:06:12	229/229	---M--	200	added ('OK')	image/png	etag:%2256df4ac8-e5%22	https://duckduckgo.com/assets/chevron.png	/root/Desktop/duckduckgo/duckduckgo.com/assets/chevron.png	(from https://duckduckgo.com/h1224.css)
